# Тип задачи: POW
# Формат: основание показатель результат
5.614479469027565 1.652743659667396 17.314761828416039
0.466350863869733 3.708145799397282 0.059093363153265
2.032174936489484 4.603018551756812 26.154752457011384
8.346650431267646 0.456015004454464 2.631621351818204
1.901737932633055 1.911628255400668 3.416900297854406
1.115190144859648 3.080461578774598 1.399125067034512
2.038807947875937 1.253558183875999 2.442424879662380
9.048489734789420 3.723846307292134 3648.735400803335324
2.205015223355907 4.442934161070555 33.554833962165631
9.632286053915303 0.703593072098162 4.922040361052622
1.224859960628988 3.089031592289956 1.871120645092843
6.312222186532070 0.756850593415645 4.032909082973834
0.362427832626027 1.500152145642891 0.218155039731697
1.321340778697810 2.043832585565840 1.767396821802350
0.490337311608296 3.349175318902323 0.091920694577663
7.664615969609997 0.746938984688777 4.577837380985022
3.763321183881892 2.809310864676981 41.396027304645287
0.919795698625172 3.192742908021976 0.765730406251940
5.057352242804723 3.588993116421329 336.028049119577020
9.712577594092197 0.338978333521106 2.161150461285615
5.865484323500597 3.296800954394472 341.149673193325157
8.631456460897063 2.841750459398231 457.211743030826824
0.608890421428418 4.467255693188439 0.109013744156491
1.703182925372777 0.964365814130388 1.671169445237025
6.315911826862161 4.520015956844426 4149.385227920372017
4.540140607483101 4.397799101693859 775.637487565381889
0.926446145131511 4.825048406521554 0.691680855877082
9.217658972614597 2.060689311604802 97.226227568727921
4.967471031697843 4.216230796805593 861.127131142849521
3.801817242032045 4.585011556286681 456.316864281038249
0.872631588187756 3.743809776446258 0.600457476506743
4.431390820746100 3.022663021584113 90.006259271002122
6.549224397126894 4.492896751555545 4645.760530745893448
5.980253568145536 1.480838825389979 14.131769281454371
7.205904294487885 2.474105366934240 132.437720030175143
3.266550058996845 4.351046551951254 172.514877681382472
5.604193655717317 1.246282083724033 8.567586710326930
7.513766451643122 4.563407421392443 9928.770933455532941
6.823977556404818 2.113927528304216 57.955548539923271
9.095910181285552 4.995579728356187 61658.429058442583482
1.113741147264686 2.798058523196729 1.351777182531818
7.341782373694365 4.764472794189889 13337.908228907021112
5.996205384618330 1.234276228960729 9.122512625704131
3.539060901550793 2.463655926757405 22.504598207553439
3.831291285239372 3.709485803812614 145.851410469928624
8.087759301128763 1.652158454600420 31.613753694393932
1.379112931130140 2.089906902592760 1.957720324626378
0.528911262189912 4.423277504519261 0.059764793950067
3.210003682261831 0.265394043386418 1.362773094950385
3.393237755140392 3.730023720785824 95.324358304693149
9.994019927906695 4.660272024350137 45610.132860921905376
7.488184840692221 1.925053090552021 48.219343328022894
9.743472937904251 1.571189365292066 35.764864300027860
6.548369688462654 2.050456171785750 47.146052502324238
4.764872854377105 0.298239806166290 1.593022438832687
5.719027755986272 2.356201433059280 60.870050640178782
4.508852174308741 0.546431376789694 2.277205285729917
7.669623654795959 1.699475978602929 31.889833442111279
1.181930745246901 4.443016183703355 2.101491143288342
6.385429925166610 3.058842977341363 290.368977362329076
0.217603722561085 3.335609680887559 0.006176086458123
3.746486613068206 3.284607266832622 76.582610613901139
7.519665343961172 0.152633850365284 1.360622200263886
9.069661905049536 0.793621241425841 5.753930818446950
5.454965006581684 4.528640376667167 2171.030175297454207
1.573504037576128 3.325788094142112 4.515863336069947
6.880208343299811 0.993859512576283 6.799207691376295
9.426609446706118 4.883527957882550 57318.180351321752823
4.847739294671667 3.153167510226505 145.084196515683686
7.172170195866248 0.285169422199631 1.753902242831224
1.930456228702824 0.843189435029740 1.741267360205975
5.105817235291313 4.408356357610011 1322.525372252276384
8.447925334443097 2.881063652454484 467.763071181882538
6.022829964341272 2.141727277855622 46.786463771715887
9.981694105366474 3.701355997640077 4993.564545148239631
2.363138397545753 3.715844091407130 24.424600946082251
2.289563724539950 0.832921303557421 1.993635312224438
2.064634491842108 1.757097827773809 3.574458546507591
7.066621529843122 4.299246279603363 4476.832136261967207
2.483856453858308 2.002906535736383 6.185879226426855
5.740682611304336 4.240182660128773 1652.509735740308315
1.273695296826388 3.873010040853112 2.552230600107007
3.636423712521425 2.752737111310660 34.945354572345607
8.092457711948223 4.264619533505947 7457.917529218620984
0.617059256863101 3.601134206496680 0.175767641735100
6.099180261598879 2.060779340187056 41.521326537508294
0.772903271395047 3.337420011059355 0.423278901906577
9.878061477670270 2.769437274849380 568.435183260001736
5.807997694021042 2.622334881297476 100.816861036100590
8.002023667615951 2.043873204085645 70.149718669224768
2.730886369565658 2.997674158638204 20.318709274623373
1.724683713648202 3.118430388499918 5.472200235960614
7.290629664842055 2.457418881416789 131.878833022215247
3.348164867867389 1.532464490396767 6.371590250261499
2.581911167333891 0.648951309100738 1.850673657586464
4.943933996875447 1.266593623550076 7.570211456482599
5.980159440932285 3.212113206521299 312.528281710249075
0.799807184471234 0.765942518333682 0.842737495334000
7.588280759979708 3.059796863703214 493.241928969407240
4.106498587368500 0.474872337863042 1.955783283651809
8.798096516934914 0.344187628110534 2.113717359713728
7.766503907425315 4.721707495289231 15972.934955474323942
5.486322112631715 0.893993144084457 4.580495025194423
6.444538984638403 3.997736068645628 1717.653133272361629
0.571335399826706 0.438668242625434 0.782268532795557
6.975522153308575 4.547033429515823 6851.277475427509671
7.093541710361114 4.189038480426929 3666.894199882701287
6.049086228719229 1.236845944786287 9.264667312174693
7.428722509397392 0.432843690735496 2.382153204344679
3.429244178609774 4.213711652085866 179.958256395260719
4.961781758779468 2.938882364991017 110.763646770215274
1.224755446645555 4.863174546372081 2.680399332985429
8.977897174004708 1.055794165396396 10.147433404341678
1.446712481849583 2.959711525221190 2.983218956285511
2.421311163448140 0.841722671008061 2.105058165660231
3.307317882407321 1.778669353372468 8.394134673460172
1.126250922287900 4.269586037303259 1.661348549408047
9.326633615145171 4.446132478778411 20489.220972829727543
9.758600097484592 0.583802626862221 3.781003103690921
1.770873108161125 3.253413001569680 6.418835616296544
0.340675653932138 4.225453116294859 0.010566453255964
2.630342158968327 1.612968469354275 4.758460946317093
5.066453517019136 4.833373547703398 2547.404869530140786
4.921632564902490 2.238194724927620 35.405858737883932
9.650457038396615 4.275508906936038 16197.322801827051080
2.211634391324962 1.275137359582723 2.751419756503703
0.987135183220167 0.371201519868850 0.995205109229884
6.802798388735282 4.122887195463954 2710.672467154823153
9.930416708607224 1.714568996011256 51.211738526343211
3.643737396091549 1.473749944216904 6.723260872833023
1.315194975650139 2.070630179566573 1.763537005591655
5.209835164407302 4.004909579586172 742.703097791556161
1.032670348871666 0.813805557797459 1.026507472017230
6.351196105067626 2.359002139255581 78.331761932726394
7.834318012966031 3.558587922587165 1518.384846811268972
1.690706097855952 1.770147215501995 2.533460548923516
7.268114731227062 1.895739406066944 42.956728874898609
0.491878669508680 1.500855358182380 0.344765192242151
7.711342616515937 3.332706317743349 904.781586368816420
4.932930315632446 1.146843065590538 6.235663064108564
4.140763631034611 1.151715847133927 5.136902490169866
0.763225216286129 1.712399257183653 0.629585313929166
6.440811792001822 1.127956233828605 8.174281742552411
0.526121476081089 4.510443965077663 0.055204460092095
7.020347328209553 2.206007647457105 73.633177536620934
9.264494048389780 3.553235730109488 2724.867774237228787
0.271313438566340 1.174049989459978 0.216205626743785
7.967145277552557 0.525268615340698 2.974582649182617
4.096401299689278 2.396917918191274 29.368280129140345
2.668165974637941 3.679438904203009 37.001907304927151
2.668705084144662 3.306505513665302 25.678238494072872
5.417087564064195 3.741632019655810 556.521338317033383
2.408761950283050 0.623477640887676 1.729975485485828
9.682805828599422 4.372278719486398 20467.847119928788743
8.455968494344562 4.960673875406371 39751.638955320238892
7.019595947021090 0.758838606130370 4.387471469164616
7.751658654584377 4.375673012476583 7792.918328355244739
5.543869461766676 1.538979443197153 13.954455975893808
1.634069448343549 2.397199256054966 3.245278020512239
2.517854401348366 4.746641453004067 80.084511449262450
7.138972699993886 3.439538371217669 863.202755565533494
3.166060558799766 0.964068677089637 3.037630186354119
1.952874414652895 4.129743946762684 15.863919423570621
7.324835775489152 2.891373955895695 316.558589733887175
5.671984384331826 2.127288115162191 40.124678337979418
4.498011208145138 2.524828452051461 44.541498332828063
7.781853695004037 2.309322952674268 114.234837062973313
6.867496088925548 4.874899096776870 12003.499136095553695
7.008598741840226 3.994062381142733 2385.084388040813792
6.562792523977516 4.626138424592949 6025.114635123816697
2.925462150414073 0.273626301698062 1.341414734391848
8.758840619393201 3.227559060244135 1101.037572346835532
6.102330221943236 1.350599982696432 11.505102338697251
9.857514192997371 3.229764626888214 1620.447001647684147
6.431802884321384 1.937704371178579 36.839171689943505
8.589357374486983 4.755076272950673 27609.226170787245792
0.171217815759780 4.039790044556065 0.000801122055465
4.796968567819222 1.779911022438073 16.295228049455162
2.039140647079360 3.915954748612632 16.284752433697758
7.365789354110476 0.174091503090949 1.415713946923173
9.273051629068760 0.299459193647441 1.948245685612833
6.545143513057829 1.881796968908835 34.307907287141703
2.108602712186323 4.172397853548833 22.482005229242635
7.811448313827936 2.163480834869356 85.390120874498095
8.963542748864075 0.847568787242598 6.416409293308718
0.495924639971962 0.644658101081762 0.636278509381982
6.747866695935020 1.745269565304580 27.997486728441441
0.940510538758004 3.424152859498112 0.810574845009915
8.908587551102430 4.657195548825950 26512.187346462462301
9.361154987147389 3.441069244608112 2199.945122138547958
5.505664133837066 1.919322584992516 26.415133856881262
4.037908428458110 0.453057508195736 1.882017849120400
1.862450343457247 1.410921973855179 2.404741738979220
1.107710172438750 1.920458599097444 1.217078443046790
2.452085482415477 2.988473421153469 14.592066675623748
7.550525913330285 3.533170614571986 1264.862309967483952
2.122299861007224 4.521448737298868 30.035851422615455
4.891300733049360 4.104239378523704 675.402446287806697
8.050201159525587 1.979645099761360 62.112049489795339
5.592997980104396 4.737152961427213 3481.024877149184249
0.756754125883862 0.483949568923505 0.873816470435874
5.128620921915457 3.826452989311720 520.935455641715180
0.554639211676783 4.843573641568153 0.057556760714952
4.356791529805106 0.926738012044954 3.911471324778112
8.336097944857366 4.891340902578579 31970.030901803263987
6.779643412808007 1.087750794010277 8.019474545518735
2.291433501785194 1.096433299553447 2.482181814696138
5.710700659669862 1.291467165795636 9.489416525476242
4.342342570485555 2.600049026879474 45.510738153035717
3.030582353826922 2.576044583476418 17.395330172504064
6.772424881153886 2.480968338835693 115.093301833895794
1.624851350511927 1.053184620779940 1.667345796528011
5.301377965923310 2.317940878036939 47.762861590983420
4.149308413228755 1.572028721885136 9.364305550444223
1.881779539770574 0.390859267350242 1.280317664333164
0.258820764347049 1.491080969251317 0.133270538353208
4.992674324251242 4.676504938039087 1843.991157739158552
6.331406707662228 2.800040464986882 175.482182143671992
1.599609234504826 2.092437601284577 2.672307072461789
4.860015729164284 2.153039269475951 30.085544630806371
3.015491718268256 3.662381637769896 56.962947063607800
2.833135710505795 1.395040295483143 4.274951746205965
7.080363872531744 3.820419559168426 1768.352962810846520
7.559583506829174 2.847821826448544 317.545092504362344
1.756245019585037 0.859286544570889 1.622440169312088
8.223670294966324 0.117484668427050 1.280873348335774
3.419780194696421 2.411248312851910 19.391090867229465
4.060627903561752 0.604109099952286 2.331614175639451
4.303001979210659 2.222202625508026 25.607595034560259
1.393812906863989 0.187014709443448 1.064065492399544
5.892865936592985 4.189147256226985 1686.597294092811353
1.756794815940292 3.184616453438970 6.016482452653853
6.827219438566758 0.329376234932067 1.882695576884347
4.901586199380949 0.177835066601300 1.326679636664064
6.867179952379457 3.988661644567955 2175.835314234210728
9.913423059355175 1.711144381809997 50.662018022303243
1.679087791324047 4.425157156752187 9.907981430312383
5.142819670375382 1.659411832266763 15.141742149558267
2.786897606246002 1.470413773045578 4.513485665480129
3.853369953722192 4.980701483740860 827.747117461064249
9.396002226746706 2.697802290677489 421.510263261855130
6.192033019661790 3.365851644762300 462.586860428988530
0.838248354912379 1.332259493200634 0.790519459756455
2.635290713991901 4.976388057134979 124.224163006438815
4.724700891855462 4.137252783672656 616.675978220883621
9.736821800938470 1.083692015427973 11.779852463894672
1.551490298064093 3.698952943781411 5.076586755380798
6.163114070815848 1.319094911096532 11.010864862297062
3.154224203270414 0.740034574536122 2.339902402272275
1.344993510326269 3.679898540466989 2.976303637074725
8.863024006950049 3.829182028491171 4250.731567646346775
2.293735164658024 3.125547172441331 13.393528510671450
1.486579371078972 4.821703465118519 6.764566454412343
4.884766924229277 4.770224619128918 1931.700864601287321
7.458273878557398 3.074186109381884 481.562459757403758
6.176613447977187 1.817057227863964 27.342534636772530
6.037280958914133 3.373467730808790 430.668614020680423
9.783147628987322 1.358414192620544 22.155430716173854
4.110535181736157 0.997365357472681 4.095255166555474
6.267793056155221 3.007304562643812 249.555140777616884
6.122267682436199 1.329090976544351 11.114196123579623
9.861794803946642 0.819550021448852 6.525242104788656
6.086335137848527 2.834280324389888 167.141535974126754
3.725119193112601 4.878664013308659 611.506405941678167
5.131539496440279 4.908907508768793 3065.774089679763620
3.063500355321021 1.714257579799424 6.815579383966959
2.316595363496807 3.047808842351427 12.941768091511939
4.534441491065087 1.556412558874601 10.515305418828433
2.677609345493308 4.120154928014711 57.860848280245449
9.756205983655475 3.582312243527113 3498.753122064194486
4.231942832243995 4.794395974487124 1008.973728433236033
3.120770560995191 1.130097075720236 3.618793991884692
1.100299828025879 2.949046910308518 1.325616860519225
7.142175370877213 4.442690529868394 6213.048157704293772
0.636395839160081 4.273813631039860 0.144932970681817
2.373889106669947 2.138915105249382 6.354450191991464
4.606902143338994 3.523518640503233 217.537399851020240
9.341636791376994 1.150310292584730 13.070359690663413
1.111083559481929 3.163306573132862 1.395439154648407
2.861826615563769 4.878701627921951 168.976574098808896
2.024093071017127 3.097159250722148 8.880645995212056
0.829742289189016 2.566922507873834 0.619346289854217
1.470679695041649 2.958824146933444 3.130809108050927
9.937137319997188 3.843406433205025 6805.820061645201349
1.206316371716271 4.714229298418701 2.421178893112126
6.593789559158573 3.085431621451059 336.810239230309548
6.026814751198080 4.990181361509698 7812.316191347998938
8.843269844912976 1.190981972966660 13.409076618097052
8.494147153944326 1.253756802615492 14.618077002528864
5.807334012379954 0.241828761379335 1.530211863246758
7.849682563969009 0.970808201227568 7.391451851867465
4.296513819838568 0.341122824329036 1.644259617262057
0.187347264105279 3.072058642519784 0.005828140619982
9.559119914143231 0.961807537865936 8.769469778323128
2.831646981209698 4.413594204315829 98.881988847859560
4.018138970803530 1.249104700500246 5.681858424574233
2.662910913240160 4.858929838649083 116.621348279973489
4.361789125584640 1.667349373567179 11.655864206736043
6.891685927322876 3.589231471434944 1020.808285247876483
5.687758951631984 1.529277962119928 14.272988414888289
9.138177212516231 2.269891431138527 151.721426667727371
3.706791105005993 1.816913801058500 10.809871286519460
2.010297353113792 3.144500486339576 8.986739718395921
3.187793168723169 2.532055246016787 18.830629529609109
9.382583119214390 3.455693936236075 2291.124515953183618
0.803595839323981 3.866221461193572 0.429392681820748
6.737477807343242 0.512196293594466 2.656765791964364
5.379745513709648 4.942966132531306 4093.836488100183942
0.395628793822045 0.481443471230337 0.639907035109267
5.003933990145132 3.490554726329670 276.048449978157464
7.190356948559983 0.893750433525998 5.830705232754324
3.119900912712825 3.286112984800099 42.053534489549705
9.669012098898706 4.589287685634408 33281.428137717019126
6.240095716122650 0.464814260495374 2.342158240392430
8.760429333582572 0.332339066876090 2.057017606110131
1.985448053802898 1.220068251396170 2.308913880087565
3.508156837207050 4.557395375097433 304.888130777103981
4.592139840548300 2.008825148170730 21.373349673140059
5.536241828122584 2.248785778885241 46.917130260461526
6.886763031982960 1.079741008766643 8.032288744774952
1.032458102790498 0.205893274348321 1.006598413280296
4.845092979116647 3.076222012213021 128.274831678258039
2.558945394605663 3.038476882739010 17.373366109870990
7.987705043126139 3.301629293343781 953.812423372421904
4.672078081187819 4.954348379914076 2074.847781445107103
9.314155608412641 2.381581038180045 203.279581205053148
1.297060951151854 4.023509179466608 2.847719081044994
2.560734200540591 0.267409691182806 1.285880544137268
6.467274291329800 2.005922992468010 42.290659470388270
9.927682285658923 4.784785524628151 58844.145252516376786
3.728793065993933 1.158249085834853 4.592175111614056
7.396488757648468 4.773918096972657 14081.763482536938682
7.269571123070198 2.129404964364324 68.312643887802082
4.748428897703992 1.463583170231134 9.776583301051295
8.233042741496648 2.035619394735367 73.068879288864721
7.372737402250842 4.144102790681058 3940.422492025229076
4.824786048761186 4.934586315939430 2358.747649987639761
7.137199607803255 4.077798213026359 3023.530213213211937
1.014694228626823 3.928237423542885 1.058976033196681
0.840514483671223 0.783544339214046 0.872725809666211
3.913194628118021 2.295661706556591 22.921960333421225
9.911742208071516 2.307554749313154 198.916431288255126
5.036466606522864 0.927698521810384 4.480858339440292
0.916169129898548 2.559497094458546 0.799239238783242
9.762524168094437 2.958522656827352 846.529229599215796
3.567141889620522 4.064036908994059 175.650919817877309
4.245692992067731 4.665138375891311 850.094195938554662
8.868330210214539 0.124379578699636 1.311874138334364
5.124622579384694 1.855588974429677 20.741529132678643
6.038695866321323 2.560276943960124 99.869013546161781
8.979977090359982 4.082457987702647 7793.025043607549378
0.229047720906981 1.415801323169492 0.124103019468434
2.646610876262566 3.823085488402949 41.302882350991595
9.039217605492256 4.153279708988251 9355.754628811981092
2.374545085684836 3.942119577468355 30.240079357237352
3.734592409065144 4.885841622599664 625.013926394024111
3.399986353267678 0.984503140964904 3.336114494214839
4.140882863853431 3.980182101927082 285.852698773574900
7.036702650342772 3.984704036825835 2379.663063946163220
4.412336179424025 0.836357503926987 3.460775410572876
1.199634364280623 3.057040569395559 1.744438599664242
2.328286395834485 0.185220152871939 1.169452369643985
7.530864894465757 1.117660214450647 9.550247135942435
5.397952750223692 0.123036058588484 1.230525391987177
2.284972222724206 1.502416158232993 3.460895614079812
6.303566134739052 0.229358656386010 1.525429154691478
2.242685240911848 2.021988964278281 5.119760933348137
2.208276317195660 4.844848297567458 46.439400133638571
1.457700315054562 2.709557821094170 2.776313983283459
4.299481361883255 4.018355604577613 350.986988914276537
6.992134545096356 3.710835439326861 1362.096544694152954
7.214577778195284 0.759265572351276 4.483425991509541
7.091156194990581 4.701702356126998 9995.818591359084166
5.407865592677997 3.013273786421058 161.736371775277632
8.037789670154618 1.168023094143869 11.408288517213407
4.729707949861866 0.246131069359425 1.465877551150714
6.618493032691516 1.641199536352494 22.234608178743979
3.315133816355091 4.103118018158721 136.671289553702678
2.903510704474005 1.074125691807030 3.142229858507568
6.576178894833972 4.039461598800411 2014.526676906790954
4.404424647884916 3.591714521322170 205.431072538848667
2.086659895257511 4.885936076805996 36.376460172145691
0.835604859307909 4.605210685317152 0.437318624212587
0.553061045294276 0.970815710107654 0.562704068747559
5.321304066791894 3.339669264501082 265.864440016007507
5.107477361262081 1.540543444072416 12.331695832028965
7.775838328826421 3.756158471040976 2217.112471541679042
3.933490710615279 0.148450250672400 1.225448211526427
8.925135000972190 4.427372877028128 16170.600773367556030
8.547775212071556 0.585947729904733 3.515743675968994
5.838700742633602 3.303021768865805 339.749749160394572
5.671808550611543 4.051476404353838 1131.579648268297206
1.566141512951418 2.906896747058039 3.684288275577459
9.562377377849447 4.122596805539566 11027.517627316481594
9.599289531684777 4.603276304473088 33229.050578509464685
0.245704355235295 3.913710690715223 0.004113886184734
2.544731537354734 3.790154288964099 34.470347410140839
3.078947679795188 4.897137079578778 246.475103354296891
8.482258192216383 1.724999195685035 39.965161263468872
5.860439747894611 4.108211482925932 1428.300825857245172
2.049579423686330 1.717430284605273 3.429750155347300
3.768117548388624 3.275832351926576 77.141323741415576
6.925506868784252 3.642840899775217 1152.474521328686023
0.454698985904757 3.306742739300094 0.073821229579606
4.839487098517971 3.448558390809432 229.916689536806302
5.829864889547392 0.596266391162225 2.861122315060342
0.836456346901588 2.203074067058806 0.674740538421965
7.291162530290402 1.700235158016338 29.306058926657780
3.735643234367124 2.449536609216519 25.236550021950528
4.331351138467868 4.534797670419526 770.829415739290994
8.977097571316053 4.621093661288199 25382.270972838618036
7.390502755884399 3.294400537270008 727.377791999945771
8.316621060677708 3.594603565800893 2026.956629840069127
0.719266308915816 4.345390643213734 0.238852570675820
2.525232184525465 4.726750423572967 79.721950383452565
2.306654265180216 0.647102422651460 1.717460898477937
6.050040498054439 4.526350319194989 3455.507565837555831
3.652826710113771 4.366726341786396 286.317029547548998
3.278317162898479 0.760421932418630 2.466677117617963
0.110790015335209 2.206669306921480 0.007789845619831
2.320923320797151 4.366989276806814 39.521803926675773
3.226908846841566 4.800497670634911 276.967848349821054
1.375604640678973 1.007409658901721 1.378858887872187
3.865004219409120 1.525589870575336 7.865929513064037
1.963515656146966 1.126542292662560 2.138531291283161
4.919647723396097 3.738449725569303 386.153960959125527
7.908434260710103 2.496424163414126 174.588183864446052
0.154400851257017 1.443861603779626 0.067378671030351
9.412215105693162 1.563764741892591 33.313861435012349
0.731273847151917 1.541359020184139 0.617303225863874
4.792485749081173 0.601772196410669 2.567689975310500
8.077364682591858 4.558817250192980 13679.704578547831261
1.250381924757947 0.975242250832444 1.243483790830928
4.863973231263692 4.110309754862076 666.417714472029047
6.503192018328886 1.157344019920749 8.731064206091947
5.497091496635240 2.763352647898383 110.980937835388389
1.103497263587068 0.309667313877935 1.030967230500653
7.246847311605373 0.564207593809803 3.057050832604541
6.808677712231804 3.234820776072434 495.232092061097035
7.922703632107539 3.300822435891364 926.875750569809952
9.933282883022663 4.584769015012995 37276.934546033327933
3.139027001430938 1.201179934785344 3.951302211148792
3.875023972453959 3.951505841307346 211.139603903480804
4.823686107827196 1.448840590052025 9.774786724721567
0.575213093281445 3.572444322951120 0.138676102804627
3.057852830550536 1.215216543223875 3.889432671684650
1.949321202899798 1.928371631067280 3.622454487747441
6.166561002079588 3.395080940317742 481.127344302780898
8.474700581890730 2.222205193877000 115.473619894029937
3.716689883209683 3.582002342825612 110.230377264921657
2.338496821206232 1.255097205405209 2.904367219785957
0.144290637365111 1.318358871824048 0.077906583325591
1.199774826449391 0.180625992190382 1.033445241739356
1.612579273708523 0.368286552762054 1.192414423965768
6.517879140363310 3.086777383471245 325.810385993669229
8.876715211160938 2.253887599318596 137.168399159635726
5.572576148790165 0.663253956129885 3.124817091121001
4.020569813727327 4.653185349016877 648.428720523629636
2.332149166941605 4.467930490844687 43.965265226549882
5.679040746674123 1.405452843345113 11.484125290242373
7.515667483720732 2.753364355485084 258.141511648872381
9.361627423687498 2.411737509894729 220.112391944677313
7.958812718826740 2.698914369721505 269.968057807002083
2.170758628846990 3.637556754314051 16.766544521296421
5.517954544154373 0.338820190467435 1.783731177786304
6.735922623759874 2.517727097979586 121.808557655927615
8.990634465891921 3.474066558428304 2058.406415594322880
6.737997361057065 2.908034813752026 256.682651567107143
6.937090789512002 3.248478558520460 540.190170825374821
